order,time,runtime,pipeline,default_hp,f1_macro,accuracy,neg_log_loss,new_best,evaluation_report,status,exception,data-pre-processor_class,data-pre-processor_hps,feature-pre-processor_class,feature-pre-processor_hps,learner_class,learner_hps
47,1784562181.026983,2.8793060779571533,"Pipeline(steps=[('data-pre-processor', Normalizer()),
                ('feature-pre-processor', SelectPercentile(percentile=70)),
                ('learner',
                 ExtraTreesClassifier(bootstrap=True,
                                      max_features=0.0890387259993,
                                      min_samples_leaf=4, min_samples_split=18,
                                      n_estimators=512, warm_start=True))])",False,0.7029,0.7125,-0.5824,True,"{'f1_macro': [0.8155467720685112, 0.6923076923076923, 0.5952136752136752, 0.8155467720685112, 0.7078260869565217, 0.5911131575918038], 'accuracy': [0.8214285714285714, 0.6944444444444444, 0.6145833333333334, 0.8214285714285714, 0.7083333333333334, 0.6145833333333334], 'neg_log_loss': [-0.5109107330169799, -0.5937629617054472, -0.6420211851455881, -0.5052832200734741, -0.5949649332449629, -0.6474745254057203]}",ok,,sklearn.preprocessing._data.Normalizer,,sklearn.feature_selection._univariate_selection.SelectPercentile,"{'percentile': 70.167300500791, 'score_func': 'f_classif'}",sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.0890387259993, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 4, 'min_samples_split': 18, 'min_weight_fraction_leaf': 0.0}"
105,1784562402.9781098,8.635916471481323,"Pipeline(steps=[('data-pre-processor', Normalizer()),
                ('feature-pre-processor',
                 SelectPercentile(percentile=29,
                                  score_func=<function mutual_info_classif at 0x7d673904df30>)),
                ('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.5251225714525,
                                      min_samples_leaf=13, min_samples_split=15,
                                      n_estimators=512, warm_start=True))])",False,0.7023,0.7083,-0.6,True,"{'f1_macro': [0.8155467720685112, 0.7202797202797203, 0.6021059706508345, 0.78125, 0.7202797202797203, 0.5742793791574279], 'accuracy': [0.8214285714285714, 0.7222222222222222, 0.6145833333333334, 0.7857142857142857, 0.7222222222222222, 0.5833333333333334], 'neg_log_loss': [-0.5430301005779701, -0.599506011545913, -0.6569949348440477, -0.5444761752783039, -0.6014246816509894, -0.6548158106004108]}",ok,,sklearn.preprocessing._data.Normalizer,,sklearn.feature_selection._univariate_selection.SelectPercentile,"{'percentile': 29.956475083303, 'score_func': 'mutual_info'}",sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.5251225714525, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 13, 'min_samples_split': 15, 'min_weight_fraction_leaf': 0.0}"
85,1784562303.4902408,8.68152379989624,"Pipeline(steps=[('data-pre-processor', Normalizer()),
                ('feature-pre-processor',
                 SelectPercentile(percentile=77,
                                  score_func=<function mutual_info_classif at 0x7d673904df30>)),
                ('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.1578493846286,
                                      min_samples_leaf=10, min_samples_split=20,
                                      n_estimators=512, warm_start=True))])",False,0.7008,0.7107,-0.5984,True,"{'f1_macro': [0.8155467720685112, 0.6934984520123839, 0.5733333333333333, 0.8155467720685112, 0.746875, 0.5602382043060009], 'accuracy': [0.8214285714285714, 0.6944444444444444, 0.59375, 0.8214285714285714, 0.75, 0.5833333333333334], 'neg_log_loss': [-0.5368959939073281, -0.6164614842390657, -0.6484462299842263, -0.5288145763121093, -0.6116578688432166, -0.6482901651541267]}",ok,,sklearn.preprocessing._data.Normalizer,,sklearn.feature_selection._univariate_selection.SelectPercentile,"{'percentile': 77.4565426051799, 'score_func': 'mutual_info'}",sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.1578493846286, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 10, 'min_samples_split': 20, 'min_weight_fraction_leaf': 0.0}"
58,1784562223.8154,3.3826398849487305,"Pipeline(steps=[('data-pre-processor', Normalizer()),
                ('feature-pre-processor', SelectPercentile(percentile=55)),
                ('learner',
                 ExtraTreesClassifier(bootstrap=True,
                                      max_features=0.4693825410763,
                                      min_samples_leaf=11, min_samples_split=5,
                                      n_estimators=512, warm_start=True))])",False,0.6983,0.7036,-0.5913,True,"{'f1_macro': [0.78125, 0.7069199457259159, 0.5835835835835836, 0.8155467720685112, 0.7069199457259159, 0.5955654101995566], 'accuracy': [0.7857142857142857, 0.7083333333333334, 0.59375, 0.8214285714285714, 0.7083333333333334, 0.6041666666666666], 'neg_log_loss': [-0.5344088118576044, -0.5970847413145993, -0.6439598901235429, -0.5324872453242028, -0.5942135189960774, -0.6458027989383831]}",ok,,sklearn.preprocessing._data.Normalizer,,sklearn.feature_selection._univariate_selection.SelectPercentile,"{'percentile': 55.2928444719844, 'score_func': 'f_classif'}",sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.4693825410763, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 11, 'min_samples_split': 5, 'min_weight_fraction_leaf': 0.0}"
1,1784562084.7747753,0.9682276248931885,"Pipeline(steps=[('learner', RandomForestClassifier())])",True,0.6983,0.7055,-0.5559,False,"{'f1_macro': [0.8155467720685112, 0.6123629112662015, 0.6862745098039216, 0.8155467720685112, 0.5958299919807538, 0.6643356643356644], 'accuracy': [0.8214285714285714, 0.625, 0.6875, 0.8214285714285714, 0.6111111111111112, 0.6666666666666666], 'neg_log_loss': [-0.4155610073235777, -0.6138005504322082, -0.5940316016619824, -0.4599078504913595, -0.6423852252448966, -0.6096997660778505]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,
48,1784562183.9092252,3.904039144515991,"Pipeline(steps=[('data-pre-processor', Normalizer()),
                ('feature-pre-processor', SelectPercentile(percentile=74)),
                ('learner',
                 ExtraTreesClassifier(bootstrap=True,
                                      max_features=0.5726149259695,
                                      min_samples_leaf=11, min_samples_split=15,
                                      n_estimators=512, warm_start=True))])",False,0.698,0.7044,-0.5884,True,"{'f1_macro': [0.8155467720685112, 0.7069199457259159, 0.5714285714285714, 0.8155467720685112, 0.7069199457259159, 0.5714285714285714], 'accuracy': [0.8214285714285714, 0.7083333333333334, 0.5833333333333334, 0.8214285714285714, 0.7083333333333334, 0.5833333333333334], 'neg_log_loss': [-0.5270016374697429, -0.5922154159488371, -0.6484010169766031, -0.5234362866543844, -0.5906380778631245, -0.6484294662295585]}",ok,,sklearn.preprocessing._data.Normalizer,,sklearn.feature_selection._univariate_selection.SelectPercentile,"{'percentile': 74.7470946520911, 'score_func': 'f_classif'}",sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.5726149259695, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 11, 'min_samples_split': 15, 'min_weight_fraction_leaf': 0.0}"
69,1784562252.10124,2.905165672302246,"Pipeline(steps=[('data-pre-processor', Normalizer()),
                ('feature-pre-processor', SelectPercentile(percentile=78)),
                ('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.1066680260975,
                                      min_samples_leaf=8, min_samples_split=19,
                                      n_estimators=512, warm_start=True))])",False,0.6977,0.7078,-0.5934,True,"{'f1_macro': [0.8155467720685112, 0.6934984520123839, 0.5953161592505855, 0.8155467720685112, 0.6799999999999999, 0.5862068965517242], 'accuracy': [0.8214285714285714, 0.6944444444444444, 0.625, 0.8214285714285714, 0.6805555555555556, 0.6041666666666666], 'neg_log_loss': [-0.5286418719270899, -0.6080197115420662, -0.6467010542112065, -0.5200804247218171, -0.6087991828726519, -0.6481669040689705]}",ok,,sklearn.preprocessing._data.Normalizer,,sklearn.feature_selection._univariate_selection.SelectPercentile,"{'percentile': 78.903554815393, 'score_func': 'f_classif'}",sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.1066680260975, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 8, 'min_samples_split': 19, 'min_weight_fraction_leaf': 0.0}"
87,1784562315.0642295,9.495217561721802,"Pipeline(steps=[('data-pre-processor', Normalizer()),
                ('feature-pre-processor',
                 SelectPercentile(percentile=43,
                                  score_func=<function mutual_info_classif at 0x7d673904df30>)),
                ('learner',
                 ExtraTreesClassifier(bootstrap=True,
                                      max_features=0.8057175422876,
                                      min_samples_leaf=9, min_samples_split=13,
                                      n_estimators=512, warm_start=True))])",False,0.696,0.7011,-0.5759,True,"{'f1_macro': [0.78125, 0.7348323318472572, 0.5861611583950481, 0.78125, 0.7213622291021672, 0.5714285714285714], 'accuracy': [0.7857142857142857, 0.7361111111111112, 0.59375, 0.7857142857142857, 0.7222222222222222, 0.5833333333333334], 'neg_log_loss': [-0.505816029195741, -0.5760431827752027, -0.6422656411422422, -0.5055364927136384, -0.5800545752521771, -0.6458512758754872]}",ok,,sklearn.preprocessing._data.Normalizer,,sklearn.feature_selection._univariate_selection.SelectPercentile,"{'percentile': 43.2682821612416, 'score_func': 'mutual_info'}",sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.8057175422876, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 9, 'min_samples_split': 13, 'min_weight_fraction_leaf': 0.0}"
45,1784562178.9288678,2.0800371170043945,"Pipeline(steps=[('data-pre-processor', Normalizer()),
                ('feature-pre-processor', SelectPercentile(percentile=63)),
                ('learner',
                 ExtraTreesClassifier(max_features=0.0819447926892,
                                      min_samples_leaf=18, min_samples_split=10,
                                      n_estimators=512, warm_start=True))])",False,0.6915,0.7021,-0.6229,True,"{'f1_macro': [0.8155467720685112, 0.6799999999999999, 0.5690111661102797, 0.8155467720685112, 0.7222222222222222, 0.5469091746287555], 'accuracy': [0.8214285714285714, 0.6805555555555556, 0.59375, 0.8214285714285714, 0.7222222222222222, 0.5729166666666666], 'neg_log_loss': [-0.577999230218141, -0.6302631526032776, -0.656764392077471, -0.5831503779651573, -0.6287304562834873, -0.660226838435897]}",ok,,sklearn.preprocessing._data.Normalizer,,sklearn.feature_selection._univariate_selection.SelectPercentile,"{'percentile': 63.9335037078472, 'score_func': 'f_classif'}",sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.0819447926892, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 18, 'min_samples_split': 10, 'min_weight_fraction_leaf': 0.0}"
41,1784562163.0052235,8.394303321838379,"Pipeline(steps=[('data-pre-processor', Normalizer()),
                ('feature-pre-processor',
                 SelectPercentile(percentile=56,
                                  score_func=<function mutual_info_classif at 0x7d673904df30>)),
                ('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.0866349359109,
                                      min_samples_leaf=9, min_samples_split=19,
                                      n_estimators=512, warm_start=True))])",False,0.6911,0.6992,-0.6059,True,"{'f1_macro': [0.8155467720685112, 0.6934984520123839, 0.5555053642010164, 0.8155467720685112, 0.6799999999999999, 0.5862068965517242], 'accuracy': [0.8214285714285714, 0.6944444444444444, 0.5729166666666666, 0.8214285714285714, 0.6805555555555556, 0.6041666666666666], 'neg_log_loss': [-0.5458142168519047, -0.6188590196107787, -0.6520988977281044, -0.5456129680508952, -0.6162636986988468, -0.6568943912750219]}",ok,,sklearn.preprocessing._data.Normalizer,,sklearn.feature_selection._univariate_selection.SelectPercentile,"{'percentile': 56.9687712792826, 'score_func': 'mutual_info'}",sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.0866349359109, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 9, 'min_samples_split': 19, 'min_weight_fraction_leaf': 0.0}"
93,1784562356.6136944,9.417319297790527,"Pipeline(steps=[('data-pre-processor', Normalizer()),
                ('feature-pre-processor',
                 SelectPercentile(percentile=92,
                                  score_func=<function mutual_info_classif at 0x7d673904df30>)),
                ('learner',
                 ExtraTreesClassifier(max_features=0.4610709592937,
                                      min_samples_leaf=16, min_samples_split=19,
                                      n_estimators=512, warm_start=True))])",False,0.6907,0.6959,-0.5823,True,"{'f1_macro': [0.78125, 0.690625, 0.5649386536973582, 0.78125, 0.71875, 0.607383663092738], 'accuracy': [0.7857142857142857, 0.6944444444444444, 0.5729166666666666, 0.7857142857142857, 0.7222222222222222, 0.6145833333333334], 'neg_log_loss': [-0.5026160460650907, -0.6005629802388741, -0.6415518701928338, -0.5103656165160444, -0.5982549056367501, -0.64053717616167]}",ok,,sklearn.preprocessing._data.Normalizer,,sklearn.feature_selection._univariate_selection.SelectPercentile,"{'percentile': 92.3658366150045, 'score_func': 'mutual_info'}",sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.4610709592937, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 16, 'min_samples_split': 19, 'min_weight_fraction_leaf': 0.0}"
40,1784562160.225989,2.7761693000793457,"Pipeline(steps=[('data-pre-processor', Normalizer()),
                ('feature-pre-processor', SelectPercentile(percentile=60)),
                ('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.1187627822228,
                                      min_samples_leaf=11, min_samples_split=3,
                                      n_estimators=512, warm_start=True))])",False,0.6884,0.6997,-0.609,True,"{'f1_macro': [0.8155467720685112, 0.7082770596179818, 0.541846118030497, 0.8155467720685112, 0.6799999999999999, 0.5690111661102797], 'accuracy': [0.8214285714285714, 0.7083333333333334, 0.5729166666666666, 0.8214285714285714, 0.6805555555555556, 0.59375], 'neg_log_loss': [-0.5512393869694306, -0.6153516312831088, -0.6590735358475724, -0.5544026802171285, -0.6187611309222735, -0.6553869167690274]}",ok,,sklearn.preprocessing._data.Normalizer,,sklearn.feature_selection._univariate_selection.SelectPercentile,"{'percentile': 60.8894077609406, 'score_func': 'f_classif'}",sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.1187627822228, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 11, 'min_samples_split': 3, 'min_weight_fraction_leaf': 0.0}"
49,1784562187.8160124,9.080604553222656,"Pipeline(steps=[('data-pre-processor', Normalizer()),
                ('feature-pre-processor',
                 SelectPercentile(percentile=67,
                                  score_func=<function mutual_info_classif at 0x7d673904df30>)),
                ('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.5905962617499,
                                      min_samples_leaf=16, min_samples_split=8,
                                      n_estimators=512, warm_start=True))])",False,0.6882,0.693,-0.6108,True,"{'f1_macro': [0.78125, 0.7069199457259159, 0.55, 0.78125, 0.7213622291021672, 0.588345244639912], 'accuracy': [0.7857142857142857, 0.7083333333333334, 0.5625, 0.7857142857142857, 0.7222222222222222, 0.59375], 'neg_log_loss': [-0.5554270762063146, -0.6146437304476592, -0.6593512498499973, -0.5609223384135945, -0.6140973253715083, -0.6605344318577117]}",ok,,sklearn.preprocessing._data.Normalizer,,sklearn.feature_selection._univariate_selection.SelectPercentile,"{'percentile': 67.3779524221315, 'score_func': 'mutual_info'}",sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.5905962617499, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 16, 'min_samples_split': 8, 'min_weight_fraction_leaf': 0.0}"
3,1784562085.788396,0.1125648021697998,"Pipeline(steps=[('learner', BernoulliNB())])",True,0.6882,0.6913,-8.3035,False,"{'f1_macro': [0.78125, 0.6510951734832332, 0.632183908045977, 0.78125, 0.6510951734832332, 0.632183908045977], 'accuracy': [0.7857142857142857, 0.6527777777777778, 0.6354166666666666, 0.7857142857142857, 0.6527777777777778, 0.6354166666666666], 'neg_log_loss': [-6.81464074307785, -9.012889597104632, -9.083068007640046, -6.81464074307785, -9.012889597104632, -9.083068007640046]}",ok,,,,,,sklearn.naive_bayes.BernoulliNB,
50,1784562196.8993628,7.767705917358398,"Pipeline(steps=[('data-pre-processor', Normalizer()),
                ('feature-pre-processor',
                 SelectPercentile(percentile=73,
                                  score_func=<function mutual_info_classif at 0x7d673904df30>)),
                ('learner',
                 ExtraTreesClassifier(max_features=0.038561008849,
                                      min_samples_leaf=8, min_samples_split=11,
                                      n_estimators=512, warm_start=True))])",False,0.6881,0.7009,-0.5941,True,"{'f1_macro': [0.8155467720685112, 0.6804939224387421, 0.541846118030497, 0.8155467720685112, 0.6934984520123839, 0.5814775539059739], 'accuracy': [0.8214285714285714, 0.6805555555555556, 0.5729166666666666, 0.8214285714285714, 0.6944444444444444, 0.6145833333333334], 'neg_log_loss': [-0.52204062467367, -0.6185979464793568, -0.6466655958994331, -0.5155807437000656, -0.6178221594782536, -0.6439295920465357]}",ok,,sklearn.preprocessing._data.Normalizer,,sklearn.feature_selection._univariate_selection.SelectPercentile,"{'percentile': 73.3939585863925, 'score_func': 'mutual_info'}",sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.038561008849, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 8, 'min_samples_split': 11, 'min_weight_fraction_leaf': 0.0}"
112,1784562435.295663,8.973857879638672,"Pipeline(steps=[('data-pre-processor', Normalizer()),
                ('feature-pre-processor',
                 SelectPercentile(percentile=42,
                                  score_func=<function mutual_info_classif at 0x7d673904df30>)),
                ('learner',
                 ExtraTreesClassifier(bootstrap=True,
                                      max_features=0.8724033592104,
                                      min_samples_leaf=16, min_samples_split=15,
                                      n_estimators=512, warm_start=True))])",False,0.6874,0.6916,-0.6072,True,"{'f1_macro': [0.7470967741935484, 0.7348323318472572, 0.5742793791574279, 0.7470967741935484, 0.7348323318472572, 0.5861611583950481], 'accuracy': [0.75, 0.7361111111111112, 0.5833333333333334, 0.75, 0.7361111111111112, 0.59375], 'neg_log_loss': [-0.5572855129672528, -0.6043370101095275, -0.6562279392740646, -0.5638847314695712, -0.6036465066076497, -0.657841773744456]}",ok,,sklearn.preprocessing._data.Normalizer,,sklearn.feature_selection._univariate_selection.SelectPercentile,"{'percentile': 42.4637841601026, 'score_func': 'mutual_info'}",sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.8724033592104, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 16, 'min_samples_split': 15, 'min_weight_fraction_leaf': 0.0}"
38,1784562157.0612102,3.146153688430786,"Pipeline(steps=[('data-pre-processor', Normalizer()),
                ('feature-pre-processor', SelectPercentile(percentile=77)),
                ('learner',
                 ExtraTreesClassifier(max_features=0.3647002261876,
                                      min_samples_leaf=16, min_samples_split=4,
                                      n_estimators=512, warm_start=True))])",False,0.6872,0.693,-0.5845,True,"{'f1_macro': [0.78125, 0.7202797202797203, 0.5590903999103842, 0.78125, 0.7069199457259159, 0.5742793791574279], 'accuracy': [0.7857142857142857, 0.7222222222222222, 0.5729166666666666, 0.7857142857142857, 0.7083333333333334, 0.5833333333333334], 'neg_log_loss': [-0.5070260979494955, -0.605137163662206, -0.6433986183191475, -0.5175450867617595, -0.6009123957157119, -0.6330675990412683]}",ok,,sklearn.preprocessing._data.Normalizer,,sklearn.feature_selection._univariate_selection.SelectPercentile,"{'percentile': 77.8118067524545, 'score_func': 'f_classif'}",sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.3647002261876, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 16, 'min_samples_split': 4, 'min_weight_fraction_leaf': 0.0}"
86,1784562312.1743743,2.887324810028076,"Pipeline(steps=[('data-pre-processor', Normalizer()),
                ('feature-pre-processor', SelectPercentile(percentile=62)),
                ('learner',
                 ExtraTreesClassifier(max_features=0.3231058295061,
                                      min_samples_leaf=14, min_samples_split=16,
                                      n_estimators=512, warm_start=True))])",False,0.6864,0.6919,-0.5754,True,"{'f1_macro': [0.78125, 0.6775073028237586, 0.5742793791574279, 0.78125, 0.7202797202797203, 0.5835835835835836], 'accuracy': [0.7857142857142857, 0.6805555555555556, 0.5833333333333334, 0.7857142857142857, 0.7222222222222222, 0.59375], 'neg_log_loss': [-0.5034581451794563, -0.5938372180749977, -0.6306349669466289, -0.5025577113933491, -0.5875231531930472, -0.6345252814748439]}",ok,,sklearn.preprocessing._data.Normalizer,,sklearn.feature_selection._univariate_selection.SelectPercentile,"{'percentile': 62.1139490548614, 'score_func': 'f_classif'}",sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.3231058295061, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 14, 'min_samples_split': 16, 'min_weight_fraction_leaf': 0.0}"
81,1784562287.9455237,8.008624076843262,"Pipeline(steps=[('data-pre-processor', Normalizer()),
                ('feature-pre-processor',
                 SelectPercentile(percentile=14,
                                  score_func=<function mutual_info_classif at 0x7d673904df30>)),
                ('learner',
                 ExtraTreesClassifier(max_features=0.8214551827147,
                                      min_samples_leaf=16, min_samples_split=11,
                                      n_estimators=512, warm_start=True))])",False,0.6858,0.6887,-0.5841,True,"{'f1_macro': [0.7470967741935484, 0.6942084942084943, 0.5901477832512315, 0.7470967741935484, 0.7078260869565217, 0.6286061677904278], 'accuracy': [0.75, 0.6944444444444444, 0.59375, 0.75, 0.7083333333333334, 0.6354166666666666], 'neg_log_loss': [-0.506931660525514, -0.590280313802356, -0.6569192022287544, -0.5103147081886912, -0.5934424363940445, -0.6468004536034752]}",ok,,sklearn.preprocessing._data.Normalizer,,sklearn.feature_selection._univariate_selection.SelectPercentile,"{'percentile': 14.5625325460588, 'score_func': 'mutual_info'}",sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.8214551827147, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 16, 'min_samples_split': 11, 'min_weight_fraction_leaf': 0.0}"
74,1784562257.9642856,9.011723756790161,"Pipeline(steps=[('data-pre-processor', Normalizer()),
                ('feature-pre-processor',
                 SelectPercentile(percentile=61,
                                  score_func=<function mutual_info_classif at 0x7d673904df30>)),
                ('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.3657968150008,
                                      min_samples_leaf=10, min_samples_split=10,
                                      n_estimators=512, warm_start=True))])",False,0.6856,0.6936,-0.5841,True,"{'f1_macro': [0.78125, 0.7335929892891919, 0.5426497277676952, 0.78125, 0.7069199457259159, 0.5681511470985156], 'accuracy': [0.7857142857142857, 0.7361111111111112, 0.5625, 0.7857142857142857, 0.7083333333333334, 0.5833333333333334], 'neg_log_loss': [-0.5107269637919487, -0.5990398567149876, -0.6470452217484538, -0.5062343476995628, -0.5957615721396546, -0.6459860224041002]}",ok,,sklearn.preprocessing._data.Normalizer,,sklearn.feature_selection._univariate_selection.SelectPercentile,"{'percentile': 61.7684257812481, 'score_func': 'mutual_info'}",sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.3657968150008, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 10, 'min_samples_split': 10, 'min_weight_fraction_leaf': 0.0}"
116,1784562446.4578278,1.9204869270324707,"Pipeline(steps=[('data-pre-processor', Normalizer()),
                ('feature-pre-processor', SelectPercentile(percentile=34)),
                ('learner',
                 ExtraTreesClassifier(max_features=0.0253591464591,
                                      min_samples_leaf=8, min_samples_split=16,
                                      n_estimators=512, warm_start=True))])",False,0.6853,0.698,-0.6231,True,"{'f1_macro': [0.8155467720685112, 0.7082770596179818, 0.536231884057971, 0.8155467720685112, 0.6804939224387421, 0.5555555555555556], 'accuracy': [0.8214285714285714, 0.7083333333333334, 0.5729166666666666, 0.8214285714285714, 0.6805555555555556, 0.5833333333333334], 'neg_log_loss': [-0.577215102285433, -0.6336971826904617, -0.6597709368789739, -0.5731437424920192, -0.6315367108715169, -0.6630862153666726]}",ok,,sklearn.preprocessing._data.Normalizer,,sklearn.feature_selection._univariate_selection.SelectPercentile,"{'percentile': 34.7646694999079, 'score_func': 'f_classif'}",sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.0253591464591, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 8, 'min_samples_split': 16, 'min_weight_fraction_leaf': 0.0}"
62,1784562231.9079928,2.894727945327759,"Pipeline(steps=[('data-pre-processor', Normalizer()),
                ('feature-pre-processor', SelectPercentile(percentile=59)),
                ('learner',
                 ExtraTreesClassifier(criterion='entropy',
                                      max_features=0.4235555826098,
                                      min_samples_leaf=18, min_samples_split=7,
                                      n_estimators=512, warm_start=True))])",False,0.6843,0.6882,-0.5926,True,"{'f1_macro': [0.7470967741935484, 0.6934984520123839, 0.6190476190476191, 0.78125, 0.6790075596045746, 0.5861611583950481], 'accuracy': [0.75, 0.6944444444444444, 0.625, 0.7857142857142857, 0.6805555555555556, 0.59375], 'neg_log_loss': [-0.5386862887542689, -0.6036576007322053, -0.6437724471551757, -0.5225192528045776, -0.6059647570413819, -0.6410397588609774]}",ok,,sklearn.preprocessing._data.Normalizer,,sklearn.feature_selection._univariate_selection.SelectPercentile,"{'percentile': 59.9262530489679, 'score_func': 'f_classif'}",sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.4235555826098, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 18, 'min_samples_split': 7, 'min_weight_fraction_leaf': 0.0}"
