order,time,runtime,pipeline,default_hp,f1_macro,accuracy,neg_log_loss,new_best,evaluation_report,status,exception,data-pre-processor_class,data-pre-processor_hps,feature-pre-processor_class,feature-pre-processor_hps,learner_class,learner_hps
119,1784638899.4355087,40.89580011367798,"Pipeline(steps=[('data-pre-processor', VarianceThreshold()),
                ('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=0.0959827973799,
                                                learning_rate=0.1467527054345,
                                                max_iter=512,
                                                max_leaf_nodes=104,
                                                min_samples_leaf=2,
                                                n_iter_no_change=3,
                                                validation_fraction=None,
                                                warm_start=True))])",False,0.7041,0.7106,-1.1528,False,"{'f1_macro': [0.6985044865403789, 0.7883832778394377, 0.7654659464154836, 0.6875, 0.7333333333333334, 0.5512522312976686], 'accuracy': [0.7083333333333334, 0.7884615384615384, 0.765625, 0.7, 0.75, 0.5514705882352942], 'neg_log_loss': [-0.7508871052133563, -0.7092651635539647, -0.9432993851382011, -1.0067538129829852, -0.969655262169908, -2.536827216963606]}",ok,,sklearn.feature_selection._variance_threshold.VarianceThreshold,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'train', 'l2_regularization': 0.0959827973799, 'learning_rate': 0.1467527054345, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 104, 'min_samples_leaf': 2, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 3}"
103,1784638684.3613474,2.4969980716705322,"Pipeline(steps=[('data-pre-processor', VarianceThreshold()),
                ('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=0.1344816154632,
                                                learning_rate=0.2106823942189,
                                                max_iter=512, max_leaf_nodes=10,
                                                min_samples_leaf=11,
                                                n_iter_no_change=7,
                                                validation_fraction=0.1169344282007,
                                                warm_start=True))])",False,0.7035,0.7096,-0.661,False,"{'f1_macro': [0.6830830928742603, 0.7883832778394377, 0.8071608892749531, 0.696969696969697, 0.6812144212523719, 0.5642682595710019], 'accuracy': [0.6875, 0.7884615384615384, 0.8072916666666666, 0.7, 0.7083333333333334, 0.5661764705882353], 'neg_log_loss': [-0.5944019475267499, -0.4624436217987571, -0.48538971989769647, -0.6406767994176998, -0.5675495252240569, -1.215356095170316]}",ok,,sklearn.feature_selection._variance_threshold.VarianceThreshold,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'valid', 'l2_regularization': 0.1344816154632, 'learning_rate': 0.2106823942189, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 10, 'min_samples_leaf': 11, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 7, 'validation_fraction': 0.1169344282007}"
107,1784638763.1821353,21.562988996505737,"Pipeline(steps=[('data-pre-processor', VarianceThreshold()),
                ('learner',
                 HistGradientBoostingClassifier(early_stopping=False,
                                                l2_regularization=1.2745e-09,
                                                learning_rate=0.0564322426448,
                                                max_iter=512, max_leaf_nodes=59,
                                                min_samples_leaf=22,
                                                n_iter_no_change=1,
                                                validation_fraction=None,
                                                warm_start=True))])",False,0.7031,0.7125,-1.3351,False,"{'f1_macro': [0.7243680981595092, 0.76036866359447, 0.7810361681329423, 0.6266666666666667, 0.7333333333333334, 0.5929251700680273], 'accuracy': [0.7291666666666666, 0.7692307692307693, 0.78125, 0.65, 0.75, 0.5955882352941176], 'neg_log_loss': [-0.9421976834175353, -0.9785148840188622, -0.9536436405793703, -1.1327422809540328, -1.033325403305639, -2.970089577201166]}",ok,,sklearn.feature_selection._variance_threshold.VarianceThreshold,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'off', 'l2_regularization': 1.2745e-09, 'learning_rate': 0.0564322426448, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 59, 'min_samples_leaf': 22, 'scoring': 'loss', 'tol': 1e-07}"
50,1784638208.8485904,7.174748420715332,"Pipeline(steps=[('data-pre-processor', VarianceThreshold()),
                ('learner',
                 HistGradientBoostingClassifier(early_stopping=False,
                                                l2_regularization=0.0037377840967,
                                                learning_rate=0.6206955147546,
                                                max_iter=512, max_leaf_nodes=33,
                                                min_samples_leaf=10,
                                                n_iter_no_change=1,
                                                validation_fraction=None,
                                                warm_start=True))])",False,0.7028,0.7066,-1.307,False,"{'f1_macro': [0.6689978970020052, 0.823728813559322, 0.7915762049500652, 0.696969696969697, 0.6571428571428571, 0.5781224489795919], 'accuracy': [0.6736111111111112, 0.8269230769230769, 0.7916666666666666, 0.7, 0.6666666666666666, 0.5808823529411765], 'neg_log_loss': [-1.1396353198513833, -0.8037066739629286, -0.9917710647824006, -1.0155968571864764, -0.9568094181456569, -2.9347477071494517]}",ok,,sklearn.feature_selection._variance_threshold.VarianceThreshold,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'off', 'l2_regularization': 0.0037377840967, 'learning_rate': 0.6206955147546, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 33, 'min_samples_leaf': 10, 'scoring': 'loss', 'tol': 1e-07}"
32,1784638105.6859481,5.45036506652832,"Pipeline(steps=[('data-pre-processor', VarianceThreshold()),
                ('learner',
                 HistGradientBoostingClassifier(early_stopping=False,
                                                l2_regularization=3.697e-10,
                                                learning_rate=0.0191247051162,
                                                max_iter=512, max_leaf_nodes=3,
                                                min_samples_leaf=8,
                                                n_iter_no_change=1,
                                                validation_fraction=None,
                                                warm_start=True))])",False,0.7027,0.7151,-0.5836,False,"{'f1_macro': [0.6824378508420208, 0.803030303030303, 0.7916666666666666, 0.6703296703296704, 0.6812144212523719, 0.5874322860238352], 'accuracy': [0.6944444444444444, 0.8076923076923077, 0.7916666666666666, 0.7, 0.7083333333333334, 0.5882352941176471], 'neg_log_loss': [-0.574770308214219, -0.44156957992750695, -0.48829333143167153, -0.5726192045044803, -0.49868936671939035, -0.9254610651933102]}",ok,,sklearn.feature_selection._variance_threshold.VarianceThreshold,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'off', 'l2_regularization': 3.697e-10, 'learning_rate': 0.0191247051162, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 3, 'min_samples_leaf': 8, 'scoring': 'loss', 'tol': 1e-07}"
93,1784638630.0549855,1.7472872734069824,"Pipeline(steps=[('data-pre-processor', VarianceThreshold()),
                ('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=3.901089e-07,
                                                learning_rate=0.1748338010259,
                                                max_iter=512, max_leaf_nodes=42,
                                                min_samples_leaf=51,
                                                n_iter_no_change=2,
                                                validation_fraction=0.2899960124131,
                                                warm_start=True))])",False,0.7025,0.7096,-0.5962,False,"{'f1_macro': [0.6587003752715781, 0.76036866359447, 0.7447847435097523, 0.797979797979798, 0.6444444444444444, 0.6085799619875102], 'accuracy': [0.6666666666666666, 0.7692307692307693, 0.7447916666666666, 0.8, 0.6666666666666666, 0.6102941176470589], 'neg_log_loss': [-0.6102127266001435, -0.5194507004994201, -0.5674496585258274, -0.5151010965498475, -0.5364275198505974, -0.8288251857012416]}",ok,,sklearn.feature_selection._variance_threshold.VarianceThreshold,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'valid', 'l2_regularization': 3.901089e-07, 'learning_rate': 0.1748338010259, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 42, 'min_samples_leaf': 51, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 2, 'validation_fraction': 0.2899960124131}"
83,1784638535.5180945,14.923597574234009,"Pipeline(steps=[('data-pre-processor', VarianceThreshold()),
                ('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=1.695163e-05,
                                                learning_rate=0.1057364196275,
                                                max_iter=512,
                                                max_leaf_nodes=673,
                                                min_samples_leaf=10,
                                                n_iter_no_change=16,
                                                validation_fraction=None,
                                                warm_start=True))])",False,0.7024,0.7119,-1.3032,False,"{'f1_macro': [0.71875, 0.8050974512743628, 0.7758896821303509, 0.5604395604395604, 0.7822141560798548, 0.5720486111111112], 'accuracy': [0.7222222222222222, 0.8076923076923077, 0.7760416666666666, 0.6, 0.7916666666666666, 0.5735294117647058], 'neg_log_loss': [-0.8356171680331094, -0.9049906702967385, -0.9837597075768741, -1.1824132983332163, -0.8861051111379634, -3.0260864401540073]}",ok,,sklearn.feature_selection._variance_threshold.VarianceThreshold,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'train', 'l2_regularization': 1.695163e-05, 'learning_rate': 0.1057364196275, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 673, 'min_samples_leaf': 10, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 16}"
89,1784638605.4430354,6.1639933586120605,"Pipeline(steps=[('data-pre-processor', VarianceThreshold()),
                ('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=6.2611e-08,
                                                learning_rate=0.2631313078522,
                                                max_iter=512,
                                                min_samples_leaf=21,
                                                n_iter_no_change=3,
                                                validation_fraction=None,
                                                warm_start=True))])",False,0.7017,0.7099,-1.3314,False,"{'f1_macro': [0.6665188470066519, 0.76036866359447, 0.7707338254450716, 0.6875, 0.7333333333333334, 0.5918590058383806], 'accuracy': [0.6736111111111112, 0.7692307692307693, 0.7708333333333334, 0.7, 0.75, 0.5955882352941176], 'neg_log_loss': [-0.9703508307362038, -0.9367027932026357, -0.9368124158704413, -0.9488520465326697, -1.1470469059906412, -3.0489163113541617]}",ok,,sklearn.feature_selection._variance_threshold.VarianceThreshold,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'train', 'l2_regularization': 6.2611e-08, 'learning_rate': 0.2631313078522, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 31, 'min_samples_leaf': 21, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 3}"
63,1784638352.183128,43.819857358932495,"Pipeline(steps=[('data-pre-processor', VarianceThreshold()),
                ('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=0.0018125908862,
                                                learning_rate=0.0382416734143,
                                                max_iter=512,
                                                max_leaf_nodes=335,
                                                min_samples_leaf=4,
                                                n_iter_no_change=11,
                                                validation_fraction=None,
                                                warm_start=True))])",False,0.7006,0.7073,-1.2731,False,"{'f1_macro': [0.6729211929685956, 0.7864874953340799, 0.7290490664350847, 0.6875, 0.7333333333333334, 0.5945140131186644], 'accuracy': [0.6805555555555556, 0.7884615384615384, 0.7291666666666666, 0.7, 0.75, 0.5955882352941176], 'neg_log_loss': [-0.8957350654409046, -0.7209147891322754, -1.3082799144840058, -1.1605416172661394, -0.8271213499894309, -2.726257569429035]}",ok,,sklearn.feature_selection._variance_threshold.VarianceThreshold,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'train', 'l2_regularization': 0.0018125908862, 'learning_rate': 0.0382416734143, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 335, 'min_samples_leaf': 4, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 11}"
31,1784638092.080561,13.602303266525269,"Pipeline(steps=[('data-pre-processor', VarianceThreshold()),
                ('learner',
                 HistGradientBoostingClassifier(early_stopping=False,
                                                l2_regularization=2.4843e-09,
                                                learning_rate=0.2393103190259,
                                                max_iter=512,
                                                max_leaf_nodes=1679,
                                                min_samples_leaf=3,
                                                n_iter_no_change=1,
                                                validation_fraction=None,
                                                warm_start=True))])",False,0.7005,0.7073,-1.43,False,"{'f1_macro': [0.69490022172949, 0.7382888114595432, 0.7343677942652524, 0.6875, 0.7822141560798548, 0.5659652728944664], 'accuracy': [0.7013888888888888, 0.75, 0.734375, 0.7, 0.7916666666666666, 0.5661764705882353], 'neg_log_loss': [-1.1108794647343212, -0.9761857109287285, -1.396729685596133, -1.108178333770617, -0.7822896043444767, -3.2057536307099412]}",ok,,sklearn.feature_selection._variance_threshold.VarianceThreshold,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'off', 'l2_regularization': 2.4843e-09, 'learning_rate': 0.2393103190259, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 1679, 'min_samples_leaf': 3, 'scoring': 'loss', 'tol': 1e-07}"
123,1784639061.9399037,6.7212841510772705,"Pipeline(steps=[('data-pre-processor', VarianceThreshold()),
                ('learner',
                 HistGradientBoostingClassifier(early_stopping=False,
                                                l2_regularization=0.018158766368,
                                                learning_rate=0.490259531362,
                                                max_iter=512, max_leaf_nodes=4,
                                                min_samples_leaf=4,
                                                n_iter_no_change=1,
                                                validation_fraction=None,
                                                warm_start=True))])",False,0.7005,0.7068,-1.5062,False,"{'f1_macro': [0.6348267117497887, 0.7453860640301319, 0.7654659464154836, 0.797979797979798, 0.7333333333333334, 0.5257192676547515], 'accuracy': [0.6458333333333334, 0.75, 0.765625, 0.8, 0.75, 0.5294117647058824], 'neg_log_loss': [-1.3249480562752858, -1.0164536380015552, -1.1095832808418142, -0.8563644388107063, -1.430373919881296, -3.299194066433203]}",ok,,sklearn.feature_selection._variance_threshold.VarianceThreshold,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'off', 'l2_regularization': 0.018158766368, 'learning_rate': 0.490259531362, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 4, 'min_samples_leaf': 4, 'scoring': 'loss', 'tol': 1e-07}"
68,1784638411.5227118,10.568139791488647,"Pipeline(steps=[('data-pre-processor', VarianceThreshold()),
                ('learner',
                 HistGradientBoostingClassifier(early_stopping=False,
                                                l2_regularization=0.015098727667,
                                                learning_rate=0.3184382477809,
                                                max_iter=512, max_leaf_nodes=9,
                                                min_samples_leaf=31,
                                                n_iter_no_change=1,
                                                validation_fraction=None,
                                                warm_start=True))])",False,0.7003,0.7074,-1.3641,False,"{'f1_macro': [0.6660617059891107, 0.7661169415292354, 0.7704347826086957, 0.696969696969697, 0.7333333333333334, 0.5689617486338798], 'accuracy': [0.6805555555555556, 0.7692307692307693, 0.7708333333333334, 0.7, 0.75, 0.5735294117647058], 'neg_log_loss': [-1.0504306719635024, -0.9660105640947036, -0.971482234109593, -0.8455876210630638, -1.4165444377303569, -2.9345900583688245]}",ok,,sklearn.feature_selection._variance_threshold.VarianceThreshold,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'off', 'l2_regularization': 0.015098727667, 'learning_rate': 0.3184382477809, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 9, 'min_samples_leaf': 31, 'scoring': 'loss', 'tol': 1e-07}"
